Karcher reference,Store_Type,Solution_Type,Store_Size_SQFT,Productivity_SQ_F_PerHour,Cost_Per_Hour_Labour_Only,Address 1,Address 2,Town ,Postcode,location,latitude,longitude,Total_Cleaning_Hours,Cleaning_cost_per_store,Demand,Priority_Level,Resource_Type,Estimated_Service_Time_Hours
1832215022,Convenience Store ,Mobile Solution,6983,1400,£13.77,292 Daliburgh,,Isle of South Uist,HS8 5SS,HS8 5SS,57.1650766,-7.3721672,2.142857143,£29.51,3,High,Mobile+Robots,6.5866428571428575
1832215010,Convenience Store ,Mobile Solution,1143,1400,£13.77,Isle of Barra,Na h-Eileanan,Castlebay,HS9 5XD,HS9 5XD,56.9556106,-7.4877062,2.142857143,£29.51,3,High,Mobile,1.9980714285714285
1832259950,Convenience Store ,Mobile Solution,9207,1400,£13.77,Market Place,Hedon,Hull,HU12 8JA,HU12 8JA,53.7412306,-0.1985363,2.142857143,£29.51,1,High,Fixed,8.334071428571429
1832203211,Convenience Store ,Mobile Solution,8469,1400,£13.77,160 Main Road,Thorngumbald,Hull,HU12 9NE,HU12 9NE,53.7203881,-0.1691154,2.142857143,£29.51,8,Low,Fixed,7.754214285714286
1832259952,Convenience Store ,Mobile Solution,1244,1400,£13.77,High Street,Keyingham,Hull,HU12 9RD,HU12 9RD,53.7096766,-0.1119865,2.142857143,£29.51,2,High,Mobile,2.0774285714285714
1832196710,Convenience Store ,Mobile Solution,1926,1400,£13.77,8A High Street,,North Ferriby,HU14 3JP,HU14 3JP,53.7229885,-0.5049923,2.142857143,£29.51,3,Low,Mobile,2.613285714285714
1832220816,Convenience Store ,Mobile Solution,4178,1400,£13.77,Hull Road,,Beverley,HU17 0PN,HU17 0PN,53.8384764,-0.4104712,2.142857143,£29.51,8,High,Mobile+Robots,4.382714285714286
1832194205,Convenience Store ,Mobile Solution,3176,1400,£13.77,Lincoln Way,,Beverley,HU17 8RH,HU17 8RH,53.829806,-0.4346857,2.142857143,£29.51,8,Low,Mobile+Robots,3.5954285714285716
1832202887,Convenience Store ,Mobile Solution,6002,1400,£13.77,29-51 Newbegin,,Hornsea,HU18 1AB,HU18 1AB,53.911202,-0.1707979,2.142857143,£29.51,4,High,Mobile+Robots,5.815857142857143
1832216772,Convenience Store ,Mobile Solution,1886,1400,£13.77,161 Chanterlands Avenue,,Hull,HU5 3TJ,HU5 3TJ,53.7556526,-0.3742213,2.142857143,£29.51,4,Medium,Mobile,2.581857142857143
1832256154,Convenience Store ,Mobile Solution,9532,1400,£13.77,Kingswood Park,,Hull,HU7 3JP,HU7 3JP,53.7974461,-0.3521239,2.142857143,£29.51,5,High,Fixed,8.589428571428572
1832187311,Convenience Store ,Mobile Solution,4398,1400,£13.77,3 Elmbridge Parade,,Hull,HU9 4JU,HU9 4JU,53.7567094,-0.2543933,2.142857143,£29.51,6,High,Mobile+Robots,4.555571428571429
1832259948,Convenience Store ,Mobile Solution,9497,1400,£13.77,Greenwich Avenue,,Hull,HU9 4UZ,HU9 4UZ,53.7705113,-0.2645489,2.142857143,£29.51,5,Low,Fixed,8.561928571428572
1832203106,Convenience Store ,Mobile Solution,3654,1400,£13.77,Denholmegate Road,Hipperholme,Halifax,HX3 8LT,HX3 8LT,53.7262384,-1.8129561,2.142857143,£29.51,7,Low,Mobile+Robots,3.971
1832203108,Convenience Store ,Mobile Solution,8392,1400,£13.77,8-10 Stainland Road,Greetland,Halifax,HX4 8AD,HX4 8AD,53.687136,-1.8554347,2.142857143,£29.51,2,High,Fixed,7.693714285714287
1832196787,Convenience Store ,Mobile Solution,2371,1400,£13.77,25 Oldham Road,,Sowerby Bridge,HX6 4DN,HX6 4DN,53.6736817,-1.9425631,2.142857143,£29.51,7,Medium,Mobile,2.962928571428572
1832251788,Convenience Store ,Mobile Solution,8135,1400,£13.77,High Street,Laxfield,Woodbridge,IP13 8DH,IP13 8DH,52.3018257,1.3667348,2.142857143,£29.51,7,Medium,Fixed,7.491785714285715
1832225300,Convenience Store ,Mobile Solution,1320,1400,£13.77,2 Market Place,,Southwold,IP18 6EE,IP18 6EE,52.326391,1.6792288,2.142857143,£29.51,1,Low,Mobile,2.1371428571428575
1832203124,Convenience Store ,Mobile Solution,5654,1400,£13.77,46-50 High Street,Lakenheath,Brandon,IP27 9DS,IP27 9DS,52.416001,0.5190809,2.142857143,£29.51,7,Medium,Mobile+Robots,5.542428571428571
1832187466,Convenience Store ,Mobile Solution,6300,1400,£13.77,Kings Street,Mildenhall,Bury St. Edmunds,IP28 7ES,IP28 7ES,52.34383,0.5118198,2.142857143,£29.51,5,High,Mobile+Robots,6.050000000000001
1832214902,Convenience Store ,Mobile Solution,7761,1400,£13.77,60-73 High Street,,Fortrose,IV10 8TF,IV10 8TF,57.5825511,-4.1286856,2.142857143,£29.51,3,Low,Fixed,7.197928571428571
1832189227,Convenience Store ,Mobile Solution,7854,1400,£13.77,59 Church Street,,Inverness,IV1 1DY,IV1 1DY,57.4778809,-4.2261084,2.142857143,£29.51,3,High,Fixed,7.271000000000001
1832214952,Convenience Store ,Mobile Solution,6505,1400,£13.77,45 High Street,,Nairn,IV12 4AU,IV12 4AU,57.5849074,-3.8685099,2.142857143,£29.51,4,Low,Mobile+Robots,6.211071428571429
1832214954,Convenience Store ,Mobile Solution,7553,1400,£13.77,King Street,,Nairn,IV12 4DN,IV12 4DN,57.5849311,-3.8703982,2.142857143,£29.51,2,Low,Fixed,7.0345
1832214896,Convenience Store ,Mobile Solution,5042,1400,£13.77,Old Evanton Road,,Dingwall,IV15 9GA,IV15 9GA,57.6042755,-4.4327597,2.142857143,£29.51,2,Low,Mobile+Robots,5.061571428571429
1832214894,Convenience Store ,Mobile Solution,8498,1400,£13.77,13 Balconie Street,Evanton,Dingwall,IV16 9UN,IV16 9UN,57.6632863,-4.3369675,2.142857143,£29.51,1,Low,Fixed,7.777000000000001
1832214856,Convenience Store ,Mobile Solution,7636,1400,£13.77,46-48 High Street,,Alness,IV17 0PS,IV17 0PS,57.6959578,-4.2562911,2.142857143,£29.51,5,Medium,Fixed,7.0997142857142865
1832214980,Convenience Store ,Mobile Solution,8362,1400,£13.77,14 High Street,,Tain,IV19 1AE,IV19 1AE,57.8116739,-4.0539698,2.142857143,£29.51,4,High,Fixed,7.670142857142857
1832214914,Convenience Store ,Mobile Solution,1011,1400,£13.77,13 Tomatin Road,Hilton,Inverness,IV2 4UA,IV2 4UA,57.4633306,-4.2109672,2.142857143,£29.51,2,High,Mobile,1.894357142857143
1832196164,Convenience Store ,Mobile Solution,1194,1400,£13.77,Cathedral Square,,Dornoch,IV25 3SJ,IV25 3SJ,57.8805082,-4.0310068,2.142857143,£29.51,3,High,Mobile,2.0381428571428573
1832214918,Convenience Store ,Mobile Solution,3537,1400,£13.77,Milton of Leys,,Inverness,IV2 5BD,IV2 5BD,57.456425,-4.1562876,2.142857143,£29.51,7,Low,Mobile+Robots,3.8790714285714287
1832214916,Convenience Store ,Mobile Solution,3842,1400,£13.77,Cradlehall Court,Caulfield Road,Inverness,IV2 5DH,IV2 5DH,57.4743036,-4.1537721,2.142857143,£29.51,7,Medium,Mobile+Robots,4.118714285714286
1832214948,Convenience Store ,Mobile Solution,3229,1400,£13.77,West Inches Road,,Inverness,IV2 5HZ,IV2 5HZ,57.4631604,-4.1851797,2.142857143,£29.51,4,High,Mobile+Robots,3.6370714285714287
1832214890,Convenience Store ,Mobile Solution,4009,1400,£13.77,Keppoch Road,Culloden,Inverness,IV2 7LL,IV2 7LL,57.487274,-4.1434743,2.142857143,£29.51,5,Medium,Mobile+Robots,4.249928571428572
1832192285,Convenience Store ,Mobile Solution,8984,1400,£13.77,Couldardbank Road,Faroes Court,Lossiemouth,IV31 6ED,IV31 6ED,57.7160768,-3.2922506,2.142857143,£29.51,5,Low,Fixed,8.158857142857144
1832214944,Convenience Store ,Mobile Solution,3077,1400,£13.77,80 Queen Street,,Lossiemouth,IV31 6PY,IV31 6PY,57.7227451,-3.288459,2.142857143,£29.51,6,High,Mobile+Robots,3.5176428571428575
1832215012,Convenience Store ,Mobile Solution,8845,1400,£13.77,26-28 High Street,,Fochabers,IV32 7DX,IV32 7DX,57.6134058,-3.0944846,2.142857143,£29.51,9,Medium,Fixed,8.049642857142858
1832206980,Convenience Store ,Mobile Solution,4867,1400,£13.77,52-56 High Street,,Forres,IV36 1PF,IV36 1PF,57.6105754,-3.611521,2.142857143,£29.51,2,Low,Mobile+Robots,4.924071428571429
1832225321,Convenience Store ,Mobile Solution,5873,1400,£13.77,Grantown Road,,Forres,IV36 2QA,IV36 2QA,57.5959132,-3.6304658,2.142857143,£29.51,5,Medium,Mobile+Robots,5.714500000000001
1832214934,Convenience Store ,Mobile Solution,9635,1400,£13.77,Bridge Road,,Kyle,IV40 8BH,IV40 8BH,57.2804503,-5.7179715,2.142857143,£29.51,3,High,Fixed,8.670357142857144
1832206962,Convenience Store ,Mobile Solution,1297,1400,£13.77,Station Road,,Beauly,IV4 7EH,IV4 7EH,57.4806415,-4.4663704,2.142857143,£29.51,4,High,Mobile,2.1190714285714285
1832156012,Convenience Store ,Mobile Solution,6856,1400,£13.77,Main Street,Broadford,Isle of Skye,IV49 9AE,IV49 9AE,57.2405419,-5.9037915,2.142857143,£29.51,6,Low,Mobile+Robots,6.486857142857143
1832273761,Convenience Store ,Mobile Solution,2015,1400,£13.77,Main Street,Broadford,Isle of Skye,IV49 9AE,IV49 9AE,57.2405419,-5.9037915,2.142857143,£29.51,8,Low,Mobile,2.6832142857142856
1832214924,Convenience Store ,Mobile Solution,2384,1400,£13.77,Woodpark Road,,Portree,IV51 9HQ,IV51 9HQ,57.416545,-6.2082043,2.142857143,£29.51,1,Low,Mobile,2.9731428571428573
1832214950,Convenience Store ,Mobile Solution,9745,1400,£13.77,Great North Road,,Muir of Ord,IV6 7TP,IV6 7TP,57.516412,-4.458215,2.142857143,£29.51,8,Medium,Fixed,8.756785714285714
1832203112,Convenience Store ,Mobile Solution,3350,1400,£13.77,School Road,Conon Bridge,Dingwall,IV7 8AF,IV7 8AF,57.5646017,-4.430964,2.142857143,£29.51,7,Medium,Mobile+Robots,3.732142857142857
1832196186,Convenience Store ,Mobile Solution,2269,1400,£13.77,155 Dundonald Road,Muirhead,Troon,KA10 7AY,KA10 7AY,55.5460169,-4.6349486,2.142857143,£29.51,1,Medium,Mobile,2.8827857142857143
1832186880,Convenience Store ,Mobile Solution,2260,1400,£13.77,96 Townfoot,Dreghorn,Irvine,KA11 4EZ,KA11 4EZ,55.6079,-4.62168,2.142857143,£29.51,2,Low,Mobile,2.875714285714286
1832219915,Convenience Store ,Mobile Solution,8701,1400,£13.77,46 Caldon Road,,Irvine,KA12 0RH,KA12 0RH,55.6245225,-4.6603441,2.142857143,£29.51,3,High,Fixed,7.9365000000000006
1832273769,Convenience Store ,Mobile Solution,9376,1400,£13.77,160-166 Main Street,,Kilwinning,KA13 6EE,KA13 6EE,55.6536704,-4.7011444,2.142857143,£29.51,1,High,Fixed,8.466857142857144
1832211528,Convenience Store ,Mobile Solution,5563,1400,£13.77,23 East Main Street,,Darvel,KA17 0HR,KA17 0HR,55.6099783,-4.279977,2.142857143,£29.51,9,Medium,Mobile+Robots,5.470928571428572
1832256172,Convenience Store ,Mobile Solution,7897,1400,£13.77,19-23 High Street,,Maybole,KA19 7AB,KA19 7AB,55.3540915,-4.681594,2.142857143,£29.51,8,Medium,Fixed,7.304785714285715
1832216799,Convenience Store ,Mobile Solution,6672,1400,£13.77,12 Ritchie Street,,West Kilbride,KA23 9AL,KA23 9AL,55.6943273,-4.8589907,2.142857143,£29.51,2,High,Mobile+Robots,6.342285714285715
1832220842,Convenience Store ,Mobile Solution,6593,1400,£13.77,21 New Street,,Dalry,KA24 5AH,KA24 5AH,55.7078964,-4.7195657,2.142857143,£29.51,9,High,Mobile+Robots,6.280214285714287
1832260121,Convenience Store ,Mobile Solution,7155,1400,£13.77,61-63 Holmhead,Newhouse,Kilbirnie,KA25 6BS,KA25 6BS,55.7487106,-4.6858167,2.142857143,£29.51,7,Medium,Fixed,6.721785714285715
1832218673,Convenience Store ,Mobile Solution,6543,1400,£13.77,Main Street,,Brodick,KA27 8AN,KA27 8AN,55.5806165,-5.2108573,2.142857143,£29.51,9,Medium,Mobile+Robots,6.240928571428572
1832211548,Convenience Store ,Mobile Solution,8240,1400,£13.77,Main Street,Lamlash,Isle of Arran,KA27 8LX,KA27 8LX,55.5324576,-5.1295175,2.142857143,£29.51,6,High,Fixed,7.574285714285716
1832256164,Convenience Store ,Mobile Solution,5683,1400,£13.77,Unit 2 Promenade,,Largs,KA30 8BG,KA30 8BG,55.795191,-4.8702619,2.142857143,£29.51,6,Low,Mobile+Robots,5.565214285714286
1832192295,Convenience Store ,Mobile Solution,2881,1400,£13.77,21 Main Street,,Stewarton,KA3 5BS,KA3 5BS,55.6804479,-4.51467,2.142857143,£29.51,4,Medium,Mobile,3.3636428571428576
1832260145,Convenience Store ,Mobile Solution,9713,1400,£13.77,43-51 Loudoun Street,,Mauchline,KA5 5BE,KA5 5BE,55.5150606,-4.3809602,2.142857143,£29.51,2,High,Fixed,8.731642857142859
1832220840,Convenience Store ,Mobile Solution,4809,1400,£13.77,Church Hill,Dalmellington,Ayr,KA6 7QP,KA6 7QP,55.3243302,-4.3957716,2.142857143,£29.51,7,High,Mobile+Robots,4.878500000000001
1832187381,Convenience Store ,Mobile Solution,6807,1400,£13.77,65 Sandgate,,Ayr,KA7 1AA,KA7 1AA,55.4627025,-4.6336412,2.142857143,£29.51,5,High,Mobile+Robots,6.448357142857144
1832216724,Convenience Store ,Mobile Solution,5883,1400,£13.77,Dunure Road,Alloway,Ayr,KA7 4HY,KA7 4HY,55.4340644,-4.650719,2.142857143,£29.51,6,High,Mobile+Robots,5.722357142857144
1832215014,Convenience Store ,Mobile Solution,8206,1400,£13.77,Main Street,,Glospie,KW10 6RA,KW10 6RA,57.9744872,-3.9725903,2.142857143,£29.51,2,Low,Fixed,7.547571428571429
1832214932,Convenience Store ,Mobile Solution,5155,1400,£13.77,19 Albery Street,,Kirkwall,KW15 1HP,KW15 1HP,58.9836092,-2.9582119,2.142857143,£29.51,5,High,Mobile+Robots,5.150357142857143
1832214928,Convenience Store ,Mobile Solution,5673,1400,£13.77,Pickaquoy Road,,Kirkwall,KW15 1RR,KW15 1RR,58.9816565,-2.9719711,2.142857143,£29.51,4,Medium,Mobile+Robots,5.5573571428571436
1832215000,Convenience Store ,Mobile Solution,2409,1400,£13.77,Angle Park,Thurso Road,Wick,KW1 5LW,KW1 5LW,58.4409709,-3.0997757,2.142857143,£29.51,9,Low,Mobile,2.9927857142857146
1832215020,Convenience Store ,Mobile Solution,6197,1400,£13.77,Land at Ferry Road,,Stromness,KW16 3BH,KW16 3BH,58.9640556,-3.2955187,2.142857143,£29.51,6,High,Mobile+Robots,5.9690714285714295
1832256185,Convenience Store ,Mobile Solution,8452,1400,£13.77,Land at Ferry Road,,Stromness,KW16 3BH,KW16 3BH,58.9640556,-3.2955187,2.142857143,£29.51,2,Low,Fixed,7.740857142857144
1832214930,Convenience Store ,Mobile Solution,9718,1400,£13.77,Dounby,,Kirkwall,KW17 2HT,KW17 2HT,59.0682657,-3.2332147,2.142857143,£29.51,1,Medium,Fixed,8.735571429
1832214874,Convenience Store ,Mobile Solution,3172,1400,£13.77,Fountain Square,,Brora,KW9 6NX,KW9 6NX,58.0109308,-3.8553144,2.142857143,£29.51,5,High,Mobile+Robots,3.5922857142857145
1832220832,Convenience Store ,Mobile Solution,1279,1400,£13.77,7 High Street,Crail,Anstruther,KY10 3TA,KY10 3TA,56.2605153,-2.6270642,2.142857143,£29.51,9,Medium,Mobile,2.1049285714285717
1832220866,Convenience Store ,Mobile Solution,4977,1400,£13.77,Castlandhill Road,,Rosyth,KY11 2PZ,KY11 2PZ,56.0354551,-3.4148952,2.142857143,£29.51,6,High,Mobile+Robots,5.0105
1832256141,Convenience Store ,Mobile Solution,3669,1400,£13.77,Linburn Road,,Dunfermline,KY11 4UH,KY11 4UH,56.0692935,-3.4173712,2.142857143,£29.51,7,High,Mobile+Robots,3.9827857142857144
1832216748,Convenience Store ,Mobile Solution,8825,1400,£13.77,28 Lt Sales Avenue,Dalgety Bay,Dunfermline,KY11 9GB,KY11 9GB,56.0355321,-3.36577,2.142857143,£29.51,5,High,Fixed,8.033928571428572
1832229567,Convenience Store ,Mobile Solution,4981,1400,£13.77,Shamrock Street,Townhill Road,Dunfermline,KY12 0JH,KY12 0JH,56.0785863,-3.4496706,2.142857143,£29.51,6,High,Mobile+Robots,5.013642857142858
1832230206,Convenience Store ,Mobile Solution,5769,1400,£13.77,Pilmuir Street,,Dunfermline,KY12 0LN,KY12 0LN,56.0763509,-3.4616844,2.142857143,£29.51,5,High,Mobile+Robots,5.632785714285714
1832230204,Convenience Store ,Mobile Solution,6247,1400,£13.77,Robertson Road,Bellyeoman,Dunfermline,KY12 0XS,KY12 0XS,56.0817406,-3.4358095,2.142857143,£29.51,9,Low,Mobile+Robots,6.008357142857143
1832220838,Convenience Store ,Mobile Solution,5427,1400,£13.77,88 Main Street,Crossford,Dunfermline,KY12 8NL,KY12 8NL,56.0637672,-3.4972185,2.142857143,£29.51,6,High,Mobile+Robots,5.364071428571428
1832260117,Convenience Store ,Mobile Solution,7135,1400,£13.77,4 Chapel Street,High Valleyfield,Dunfermline,KY12 8SJ,KY12 8SJ,56.0617218,-3.5965892,2.142857143,£29.51,8,High,Fixed,6.706071429
1832203170,Convenience Store ,Mobile Solution,6573,1400,£13.77,5 Wardlaw Way,Oakley,Dunfermline,KY12 9QH,KY12 9QH,56.0854232,-3.5673723,2.142857143,£29.51,2,Low,Mobile+Robots,6.264500000000001
1832256158,Convenience Store ,Mobile Solution,5131,1400,£13.77,54-56 High Street,,Kinross,KY13 8AN,KY13 8AN,56.2054788,-3.4217646,2.142857143,£29.51,9,Low,Mobile+Robots,5.131500000000001
1832260157,Convenience Store ,Mobile Solution,8189,1400,£13.77,76-78 High Street,,Newburgh,KY14 6AQ,KY14 6AQ,56.3510549,-3.2369431,2.142857143,£29.51,5,Low,Fixed,7.534214285714286
1832219876,Convenience Store ,Mobile Solution,5535,1400,£13.77,47 High Street,,Auchtermuchty,KY14 7AR,KY14 7AR,56.2917257,-3.2353321,2.142857143,£29.51,7,Low,Mobile+Robots,5.4489285714285725
1832186133,Convenience Store ,Mobile Solution,3776,1400,£13.77,99 Bonnygate,,Cupar,KY15 4LG,KY15 4LG,56.3193566,-3.0166626,2.142857143,£29.51,1,Low,Mobile+Robots,4.066857142857143
1832184696,Convenience Store ,Mobile Solution,8697,1400,£13.77,99 Bonnygate,,Cupar,KY15 4LG,KY15 4LG,56.3193566,-3.0166626,2.142857143,£29.51,5,Low,Fixed,7.933357142857144
1832256162,Convenience Store ,Mobile Solution,9386,1400,£13.77,Lauder Road,,Kirkcaldy,KY2 5BD,KY2 5BD,56.1228873,-3.1612295,2.142857143,£29.51,2,High,Fixed,8.474714285714287
1832206958,Convenience Store ,Mobile Solution,1662,1400,£13.77,The Steadings,,Kirkcaldy,KY2 5RB,KY2 5RB,56.1178157,-3.1740079,2.142857143,£29.51,6,High,Mobile,2.4058571428571427
1832220853,Convenience Store ,Mobile Solution,9671,1400,£13.77,1-5 Ralston Drive,,Kirkcaldy,KY2 6HX,KY2 6HX,56.1363353,-3.1785469,2.142857143,£29.51,1,Medium,Fixed,8.698642857142858
1832187415,Convenience Store ,Mobile Solution,9044,1400,£13.77,193 Dunearn Drive,,Kirkcaldy,KY2 6LE,KY2 6LE,56.1261373,-3.1832541,2.142857143,£29.51,3,High,Fixed,8.206000000000001
1832219896,Convenience Store ,Mobile Solution,5218,1400,£13.77,33 Dollar Road,,Burntisland,KY3 0HN,KY3 0HN,56.0644438,-3.2392482,2.142857143,£29.51,5,High,Mobile+Robots,5.199857142857143
1832211526,Convenience Store ,Mobile Solution,6060,1400,£13.77,255 High Street,,Burntisland,KY3 9AQ,KY3 9AQ,56.0599245,-3.2311376,2.142857143,£29.51,4,Low,Mobile+Robots,5.861428571428571
1832260125,Convenience Store ,Mobile Solution,6874,1400,£13.77,26 High Street,Kinghorn,Burntisland,KY3 9UE,KY3 9UE,56.0697477,-3.175662,2.142857143,£29.51,3,Low,Mobile+Robots,6.501
1832256156,Convenience Store ,Mobile Solution,6581,1400,£13.77,32 Main Street,,Kelty,KY4 0AA,KY4 0AA,56.1333714,-3.3797602,2.142857143,£29.51,5,High,Mobile+Robots,6.270785714285715
1832220830,Convenience Store ,Mobile Solution,3014,1400,£13.77,Dalbeath Crescent,,Cowdenbeath,KY4 9RN,KY4 9RN,56.1014492,-3.359277,2.142857143,£29.51,8,Medium,Mobile+Robots,3.4681428571428574
1832273034,Convenience Store ,Mobile Solution,4789,1400,£13.77,179-183 Station Road,Cardenden,Lochgelly,KY5 0BN,KY5 0BN,56.1467078,-3.2627383,2.142857143,£29.51,4,Low,Mobile+Robots,4.862785714285716
1832260139,Convenience Store ,Mobile Solution,8148,1400,£13.77,112-114 Lochleven Road,Lochore,Lochgelly,KY5 8DA,KY5 8DA,56.1561266,-3.3218272,2.142857143,£29.51,1,High,Fixed,7.502000000000001
1832256145,Convenience Store ,Mobile Solution,8766,1400,£13.77,Woodside Road,,Glenrothes,KY7 4AF,KY7 4AF,56.1900666,-3.1575378,2.142857143,£29.51,7,High,Fixed,7.987571428571429
1832231008,Convenience Store ,Mobile Solution,3364,1400,£13.77,20 High Street,Markinch,Glenrothes,KY7 6DQ,KY7 6DQ,56.2026459,-3.1322876,2.142857143,£29.51,8,Medium,Mobile+Robots,3.7431428571428578
1832216763,Convenience Store ,Mobile Solution,4629,1400,£13.77,7 Cadham Centre,Cadham,Glenrothes,KY7 6RU,KY7 6RU,56.2079394,-3.1697962,2.142857143,£29.51,3,Medium,Mobile+Robots,4.737071428571429
1832220857,Convenience Store ,Mobile Solution,6919,1400,£13.77,285 Methilhaven Road,Methil,Leven,KY8 3HP,KY8 3HP,56.1876131,-3.0253415,2.142857143,£29.51,6,Low,Mobile+Robots,6.536357142857143
1832187410,Convenience Store ,Mobile Solution,6675,1400,£13.77,11-16 Bishops Court,Kennoway,Leven,KY8 5LA,KY8 5LA,56.2102374,-3.0477903,2.142857143,£29.51,2,Medium,Mobile+Robots,6.344642857142858
1832216782,Convenience Store ,Mobile Solution,9872,1400,£13.77,2-4 Alscot Avenue,Fazakerley,Liverpool,L10 0AL,L10 0AL,53.4690932,-2.9119106,2.142857143,£29.51,7,High,Fixed,8.856571429
1832224488,Convenience Store ,Mobile Solution,7638,1400,£13.77,224 Pilch Lane,,Liverpool,L14 0JQ,L14 0JQ,53.4130469,-2.8735507,2.142857143,£29.51,8,High,Fixed,7.101285714285715
1832259959,Convenience Store ,Mobile Solution,5651,1400,£13.77,35 Lawrence Road,,Liverpool,L15 0EE,L15 0EE,53.3973497,-2.9356878,2.142857143,£29.51,6,Medium,Mobile+Robots,5.540071428571428
1832219935,Convenience Store ,Mobile Solution,1609,1400,£13.77,102 Bentham Drive,Childwall,Liverpool,L16 5EX,L16 5EX,53.4000616,-2.8852869,2.142857143,£29.51,6,Medium,Mobile,2.3642142857142856
1832256170,Convenience Store ,Mobile Solution,8940,1400,£13.77,125-129 Lark Lane,,Liverpool,L17 8UR,L17 8UR,53.3821324,-2.9447353,2.142857143,£29.51,5,Medium,Fixed,8.124285714285715
1832256166,Convenience Store ,Mobile Solution,4866,1400,£13.77,189 College Road,Crosby,Liverpool,L23 3AT,L23 3AT,53.4866474,-3.0335173,2.142857143,£29.51,8,Medium,Mobile+Robots,4.923285714285715
1832203138,Convenience Store ,Mobile Solution,1371,1400,£13.77,273 Speke Road,Woolten,Liverpool,L25 0NN,L25 0NN,53.3599698,-2.8559209,2.142857143,£29.51,1,Low,Mobile,2.1772142857142858
1832253086,Convenience Store ,Mobile Solution,7998,1400,£13.77,99 Deyes Lane,Maghull,Liverpool,L31 6DG,L31 6DG,53.5157858,-2.9310706,2.142857143,£29.51,4,Medium,Fixed,7.384142857142858
1832256168,Convenience Store ,Mobile Solution,1615,1400,£13.77,580 Warrington Road,Rainhill,Prescot,L35 4LP,L35 4LP,53.4162293,-2.7634043,2.142857143,£29.51,4,Low,Mobile,2.3689285714285715
1832258446,Convenience Store ,Mobile Solution,7911,1400,£13.77,37-39 Queens Road,Formby,Liverpool,L37 2HG,L37 2HG,53.5509432,-3.0754297,2.142857143,£29.51,3,High,Fixed,7.315785714285715
1832256183,Convenience Store ,Mobile Solution,7010,1400,£13.77,52 Wigan Road,,Ormskirk,L39 2AU,L39 2AU,53.5665466,-2.8798057,2.142857143,£29.51,3,Medium,Fixed,6.607857142857143
